month,api_client_title,shipping_city,shipping_region,shipping_country,customer_type,product_title,product_type,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_tips,average_order_value
2021-04,Online Store,Conway,Arkansas,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Millville,Delaware,United States,First-time,Spicy Original,,1,26.97,-5.39,0,21.58,0,0,21.58,0,21.58
2021-04,Online Store,Wippany,New Jersey,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-04,Online Store,Northfield,Ohio,United States,First-time,Slap Yo' Grandma Spicy,,1,17.98,-1.8,0,16.18,0,0,16.18,0,16.18
2021-04,Online Store,Rancho Cucamonga,California,United States,First-time,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-04,Online Store,Pottsboro,Texas,United States,First-time,Original,,2,17.98,-1.8,0,16.18,0,0,16.18,0,8.09
2021-04,Online Store,Milton,New Hampshire,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Gualala,California,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,San Luis Obispo,California,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,Long Island City,New York,United States,Returning,Gourmet Keto Spicy Original,,1,9.99,-2.19,0,7.8,0,0,7.8,0,7.8
2021-04,Online Store,Cameron Park,California,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Richland,Georgia,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Novato,California,United States,First-time,Sweet Heat,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Guinda,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Alpena,Michigan,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-04,Online Store,Alexandria,Kentucky,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-04,Online Store,Grover,North Carolina,United States,Returning,Gourmet Keto Mild Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-04,Online Store,Napavine,Washington,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Grand Junction,Colorado,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Virginia Beach,Virginia,United States,First-time,Slap Yo' Grandma Spicy,,3,26.97,0,0,26.97,0,0,26.97,0,8.99
2021-04,Online Store,Great Falls,Virginia,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Menifee,California,United States,First-time,Gourmet Keto Variety Pack,,1,79.92,0,0,79.92,0,0,79.92,0,79.92
2021-04,Online Store,Grover Beach,California,United States,First-time,Slap Yo' Grandma Spicy,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-04,Online Store,Sarasota,Florida,United States,Returning,,,0,0,0,0,0,47.27,0,47.27,0,0
2021-04,Online Store,Walnut,California,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Lexington,Kentucky,United States,First-time,Gourmet Keto Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-04,Online Store,Altamont,New York,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-04,Online Store,New York,New York,United States,First-time,Gourmet Keto Black Truffle,,1,9.99,-2,0,7.99,0,0,7.99,0,7.99
2021-04,Online Store,Castalian Springs,Tennessee,United States,First-time,,,0,0,0,0,0,9.94,0,9.94,0,0
2021-04,Online Store,Ponca City,Oklahoma,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Blaine,Minnesota,United States,First-time,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Creswell,Oregon,United States,First-time,Gourmet Keto Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-04,Online Store,Lansing,Kansas,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Farwell,Michigan,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Powhatan,Virginia,United States,First-time,Gourmet Keto Spicy Original,,1,39.96,-8.79,0,31.17,0,0,31.17,0,31.17
2021-04,Online Store,Ozark,Alabama,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-04,Online Store,Rocky Point,North Carolina,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Clearwater,Florida,United States,Returning,,,0,0,0,0,0,10.73,0,10.73,0,0
2021-04,Online Store,Overland Park,Kansas,United States,First-time,Traditional Japanese Teriyaki,,1,53.94,-5.39,0,48.55,0,0,48.55,0,48.55
2021-04,Online Store,Rahway,New Jersey,United States,First-time,Black Truffle,,1,44.95,-8.99,0,35.96,0,0,35.96,0,35.96
2021-04,Online Store,Sanford,Florida,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-04,Online Store,San Diego,California,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Warner,New Hampshire,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Fall River,Massachusetts,United States,Returning,Gourmet Keto Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-04,Online Store,Frankfort,Kentucky,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,-1.97,0,7.02,0,0,7.02,0,7.02
2021-04,Online Store,Golden,Colorado,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,Lindon,Utah,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Philadelphia,Pennsylvania,United States,Returning,Traditional Japanese Teriyaki,,1,17.98,-3.6,0,14.38,0,0.86,15.24,0,15.24
2021-04,Online Store,Scotts Valley,California,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Pittsfield,Massachusetts,United States,First-time,,,0,0,0,0,0,9.09,0,9.09,0,0
2021-04,Online Store,New Braunfels,Texas,United States,First-time,,,0,0,0,0,0,11.25,0,11.25,0,0
2021-04,Online Store,Bloomington,Indiana,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-04,Online Store,Monroe,North Carolina,United States,First-time,Black Truffle,,1,17.98,-0.89,0,17.09,0,0,17.09,0,17.09
2021-04,Online Store,Des Moines,Iowa,United States,First-time,Sweet Heat,,2,26.97,0,0,26.97,0,0,26.97,0,13.485
2021-04,Online Store,Bethpage,New York,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Aurora,Indiana,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Freehold,New Jersey,United States,Returning,Traditional Japanese Teriyaki,,3,44.95,0,0,44.95,0,0,44.95,0,14.983
2021-04,Online Store,Scranton,Pennsylvania,United States,First-time,,,0,0,0,0,0,14.77,0.88,15.65,0,0
2021-04,Online Store,Saint Charles,Michigan,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Seal Subscriptions,Cape Coral,Florida,United States,First-time,,,0,0,0,-18.5,-18.5,0,0,-18.5,0,0
2021-04,Online Store,Lakewood,California,United States,First-time,Black Truffle,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-04,Online Store,Joliet,Illinois,United States,Returning,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Newmarket,New Hampshire,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Lake Wales,Florida,United States,Returning,Traditional Japanese Teriyaki,,1,35.96,-7.91,0,28.05,0,0,28.05,0,28.05
2021-04,Online Store,Enfield,Connecticut,United States,Returning,Traditional Japanese Teriyaki,,1,35.96,-7.19,0,28.77,0,0,28.77,0,28.77
2021-04,Online Store,Fort Myers Beach,Florida,United States,Returning,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Covington,Kentucky,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Pleasant Hill,Illinois,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Valley City,Ohio,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Waynesboro,Mississippi,United States,First-time,,,0,0,0,0,0,11.87,0,11.87,0,0
2021-04,Online Store,Arvada,Colorado,United States,First-time,Gourmet Keto Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-04,Online Store,Astoria,New York,United States,Returning,Original,,2,44.95,-9.52,0,35.43,0,0,35.43,0,17.715
2021-04,Online Store,Minneapolis,Minnesota,United States,Returning,Slap Yo' Grandma Spicy,,1,8.99,-1.98,0,7.01,0,0,7.01,0,7.01
2021-04,Online Store,Dover,Delaware,United States,First-time,6-Bag Variety Pack,,1,53.94,-10.78,0,43.16,0,0,43.16,0,43.16
2021-04,Online Store,Mineral Wells,West Virginia,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Manchester,New Hampshire,United States,First-time,Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Trabuco Canyon,California,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-04,Online Store,Wyandotte,Michigan,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,-1.79,0,16.19,0,0,16.19,0,16.19
2021-04,Online Store,Ardmore,Oklahoma,United States,First-time,,,0,0,0,0,0,8.23,0,8.23,0,0
2021-04,Online Store,Waverly,Illinois,United States,Returning,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Moses Lake,Washington,United States,First-time,Gourmet Keto Spicy Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-04,Online Store,Washington,District Of Columbia,United States,Returning,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Fort Worth,Texas,United States,Returning,Gourmet Keto Black Truffle,,1,19.98,-4.39,0,15.59,0,0,15.59,0,15.59
2021-04,Online Store,Claremont,California,United States,First-time,5-Bag Variety Pack,,1,44.95,-8.99,0,35.96,0,0,35.96,0,35.96
2021-04,Online Store,Flemington,New Jersey,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Gresham,Oregon,United States,First-time,,,0,0,0,0,0,13.09,0,13.09,0,0
2021-04,Online Store,Shafter,California,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-04,Online Store,Raynham,Massachusetts,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Melbourne,Florida,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,Sadieville,Kentucky,United States,First-time,Black Truffle,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Athol,Idaho,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-04,Online Store,Everett,Washington,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Reedley,California,United States,First-time,Traditional Japanese Teriyaki,,1,71.92,-14.38,0,57.54,0,0,57.54,0,57.54
2021-04,Online Store,Coeur D Alene,Idaho,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-04,Online Store,Columbia,Tennessee,United States,First-time,Gourmet Keto Black Truffle,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-04,Online Store,Oceanside,California,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Sunnyvale,Texas,United States,First-time,Sweet Heat,,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-04,Online Store,San Antonio,Texas,United States,First-time,Gourmet Keto Variety Pack,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-04,Online Store,Connersville,Indiana,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Seal Subscriptions,Palestine,Texas,United States,First-time,Spicy Original,,1,89.9,-4.5,0,85.4,0,0,85.4,0,85.4
2021-04,Online Store,Rio Rancho,New Mexico,United States,First-time,Black Truffle,,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-04,Online Store,Santa Fe,Texas,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Greeneville,Tennessee,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Vineland,New Jersey,United States,First-time,Black Truffle,,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-04,Online Store,Delran,New Jersey,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,-3.59,0,32.37,0,0,32.37,0,32.37
2021-04,Online Store,Kirkland,Washington,United States,First-time,Sweet Heat,,1,26.97,-5.93,0,21.04,0,0,21.04,0,21.04
2021-04,Online Store,Cream Ridge,New Jersey,United States,First-time,Gourmet Keto Variety Pack,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-04,Online Store,Nipomo,California,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Reno,Nevada,United States,Returning,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Severn,Maryland,United States,Returning,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Donegal,Pennsylvania,United States,First-time,Original,,1,8.99,0,0,8.99,0,0.54,9.53,0,9.53
2021-04,Online Store,Sterling,Ohio,United States,First-time,5-Bag Variety Pack,,1,44.95,-9.88,0,35.07,0,0,35.07,0,35.07
2021-04,Online Store,Kingwood (Houston),Texas,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Allyn,Washington,United States,First-time,Gourmet Keto Spicy Original,,1,19.98,-4.4,0,15.58,0,0,15.58,0,15.58
2021-04,Online Store,Pasadena,California,United States,Returning,Traditional Japanese Teriyaki,,1,26.97,-5.39,0,21.58,0,0,21.58,0,21.58
2021-04,Online Store,Hopewell Junction,New York,United States,First-time,Sweet Heat,,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-04,Online Store,Ridgecrest,California,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,Springfield,Missouri,United States,Returning,Gourmet Keto Original,,1,89.91,-19.78,0,70.13,0,0,70.13,0,70.13
2021-04,Online Store,Ivanhoe,Minnesota,United States,First-time,Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Prosper,Texas,United States,First-time,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-04,Online Store,Bentonville,Arkansas,United States,Returning,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-04,Online Store,Marathon,New York,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Duluth,Georgia,United States,First-time,Black Truffle,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-04,Seal Subscriptions,Jeannette,Pennsylvania,United States,First-time,6-Bag Variety Pack,,1,53.94,-2.7,0,51.24,0,3.07,54.31,0,54.31
2021-04,Online Store,Altoona,Pennsylvania,United States,First-time,,,0,0,0,0,0,8.79,0.53,9.32,0,0
2021-04,Online Store,El Cajon,California,United States,First-time,,,0,0,0,0,0,8.23,0,8.23,0,0
2021-04,Online Store,Lake Forest,California,United States,First-time,Black Truffle,,2,17.98,-0.9,0,17.08,0,0,17.08,0,8.54
2021-04,Online Store,White Plains,Maryland,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Schuyler,Nebraska,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Sacramento,California,United States,Returning,Original,,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-04,Online Store,Cheviot,Ohio,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Lumberton,Texas,United States,Returning,Black Truffle,,1,8.99,-1.98,0,7.01,0,0,7.01,0,7.01
2021-04,Online Store,Manistee,Michigan,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-04,Online Store,Lindstrom,Minnesota,United States,First-time,Gourmet Keto Variety Pack,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-04,Online Store,Fayetteville,North Carolina,United States,Returning,Gourmet Keto Original,,1,19.98,-2,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Panama City,Florida,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Waukon,Iowa,United States,First-time,6-Bag Variety Pack,,1,53.94,-5.39,0,48.55,0,0,48.55,0,48.55
2021-04,Online Store,Stone Mountain,Georgia,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-04,Online Store,Brewerton,New York,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Dublin,California,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Wilmington,Massachusetts,United States,First-time,6-Bag Variety Pack,,1,53.94,-10.78,0,43.16,0,0,43.16,0,43.16
2021-04,Online Store,Buckeye,Arizona,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Houston,Texas,United States,First-time,Gourmet Keto Variety Pack,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-04,Online Store,Salinas,California,United States,First-time,Gourmet Keto Original,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-04,Online Store,Fallon,Nevada,United States,Returning,Traditional Japanese Teriyaki,,2,143.84,0,0,143.84,0,0,143.84,0,71.92
2021-04,Online Store,Lincoln,Nebraska,United States,First-time,Black Truffle,,3,35.96,0,0,35.96,0,0,35.96,0,11.986
2021-04,Online Store,Clio,Michigan,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Glendale,Arizona,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Colorado Springs,Colorado,United States,First-time,Slap Yo' Grandma Spicy,,3,26.97,-1.98,0,24.99,0,0,24.99,0,8.33
2021-04,Online Store,Woodstock,Georgia,United States,Returning,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Wyckoff,New Jersey,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Grand Blanc,Michigan,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Redmond,Washington,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Las Vegas,Nevada,United States,First-time,Original,,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-04,Online Store,Santa Ana,California,United States,First-time,Sweet Heat,,1,17.98,-3.77,0,14.21,0,0,14.21,0,14.21
2021-04,Seal Subscriptions,Medford,Oregon,United States,First-time,Sweet Heat,,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-04,Online Store,Farmington,New Mexico,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-04,Online Store,Louisville,Kentucky,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Orlando,Florida,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-04,Online Store,Chickamauga,Georgia,United States,Returning,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Orlando,Florida,United States,Returning,Gourmet Keto Variety Pack,,1,79.92,-15.98,0,63.94,0,0,63.94,0,63.94
2021-04,Online Store,Seminole,Oklahoma,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Billerica,Massachusetts,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Chantilly,Virginia,United States,First-time,Gourmet Keto Original,,1,9.99,-0.99,0,9,0,0,9,0,9
2021-04,Online Store,Suffolk,Virginia,United States,Returning,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-04,Online Store,Austin,Texas,United States,First-time,Gourmet Keto Mild Original,,1,19.98,-2,0,17.98,0,0,17.98,0,17.98
2021-04,Online Store,Alexander City,Alabama,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,San Francisco,California,United States,First-time,Traditional Japanese Teriyaki,,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-04,Online Store,Satellite Beach,Florida,United States,First-time,,,0,0,0,0,0,9.94,0,9.94,0,0
2021-04,Online Store,Rileyville,Virginia,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-04,Online Store,Old Forge,Pennsylvania,United States,First-time,,,0,0,0,0,0,4.38,0.26,4.64,0,0
2021-04,Online Store,Fpo,Armed Forces Europe,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-04,Online Store,Murrieta,California,United States,First-time,Sweet Heat,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-04,Online Store,Bellevue,Ohio,United States,Returning,Sweet Heat,,1,71.92,-14.38,0,57.54,0,0,57.54,0,57.54
2021-04,Online Store,Eustis,Florida,United States,Returning,5-Bag Variety Pack,,1,44.95,-8.98,0,35.97,0,0,35.97,0,35.97
2021-04,Online Store,Alpharetta,Georgia,United States,First-time,Gourmet Keto Spicy Original,,2,29.97,0,0,29.97,0,0,29.97,0,14.985
2021-04,Online Store,Lancaster,California,United States,Returning,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-04,Online Store,Pagosa Springs,Colorado,United States,First-time,,,0,0,0,0,0,13.94,0,13.94,0,0
